"","time","protected_area","marine","wildlife_health_important","wildlife_path_affect_livestock","wildlife_path_affect_phealth","hum_liv_path_affect_wildlife","dom_animals_concern","dead_found","sick_injured_found","livestock_found","patrol_length","patrols_per_month","healthy_wl_recorded","how_healthy_wl_recorded","healthy_wl_data_recorded","healthy_wl_data_in_smart","healthy_wl_data_other","dead_wl_recorded","how_dead_wl_recorded","dead_wl_data_recorded","dead_wl_data_in_smart","dead_wl_data_other","injured_wl_recorded","how_injured_wl_recorded","injured_wl_data_recorded","injured_wl_data_in_smart","injured_wl_data_other","sick_wl_recorded","how_sick_wl_recorded","sick_wl_data_recorded","sick_wl_data_in_smart","sick_wl_data_other","dom_animals_in_pa","dom_animals_recorded","dom_animal_in_smart","dom_animal_health_status_recorded","dom_animal_health_status_smart","other_wl_health_data","why_not_wl_health_data","smart_version","smart_connect","set_up_connect","smart_fully_rolled_out","add_health_atributes","position","survey","or_number_pas","local","country"
"62","12/6/22 11:44","Reserva Comunal Ashaninka - Peru",FALSE,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Always","Never","Never","Between two and five days",3,"Yes","Healthy wildlife is recorded in another way","Photographs, Species, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Dead wildlife is recorded in another way","Photographs, Species, Sex, Suspect cause of death, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Injured wildlife is recorded in another way","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","No","","No","","nunca ","Wildlife disease is not relevant in the protected area","6.3.0.Win64","Yes","","Fully rolled-out","No","Other",55,1,TRUE,"Peru"
"63","12/6/22 13:38","Parque Nacional de Alto Purus - Peru",FALSE,"Strongly agree","Agree","Strongly agree","Agree","Somewhat Disagree","Sometimes","Very rarely","Never","Between two and five days",2,"Yes","Each individual healthy animal is recorded as an individual observation","Species, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Each individual dead animal is recorded as an individual observation","Species, Suspect cause of death","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Injured wildlife are recorded as present/absent (the number of injured individuals is not specified)","Species, Anomalies/signs if any, Suspect cause of injury","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","No","","No","","No","Lack of expertise on how to properly record this information","7.5.2","Yes","","Fully rolled-out","Yes","Other",62,1,TRUE,"Peru"
"64","12/6/22 13:40","Zona Reservada Ancón - Peru",FALSE,"Agree","Somewhat Disagree","Agree","Disagree","Neutral","Very frequently","Very frequently","Never","Between one to two days",21,"No","","","","","Yes","Dead wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total dead animals of species X and 2 total dead animals of species Y”).","Photographs, Species, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Injured wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total injured animals of species X and 2 total injured animals of species Y”).","Photographs, Species, Sex, Body condition, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Sick wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total sick animals of species X and 2 total sick animals of species Y”).","Photographs, Species, Sex, Anomalies/signs if any, Body condition, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","No","","No","","Actividades ","Lack of expertise on how to properly record this information","7.6","Yes","","Fully rolled-out","No","Other",63,1,TRUE,"Peru"
"65","12/6/22 17:27","Reserva Nacional Matsés - Peru",FALSE,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Very rarely","Never","Never","Between two and five days",12,"Yes","Healthy wildlife are recorded as present/absent (the number of healthy individuals is not specified)","Species","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","No","No","","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","smart.7.5.2.","Yes","","Fully rolled-out","Yes","Other",72,1,TRUE,"Peru"
"66","12/7/22 14:47","Reserva Nacional Allpahuayo Mishana - Peru",FALSE,"Agree","Agree","Agree","Agree","Agree","Rarely","Very rarely","Never","Between one to two days",26,"Yes","Healthy wildlife is recorded in another way","Photographs","None of these items are recorded in the corresponding SMART Conservation Area","Block note or photos","No","","","","","No","","","","","No","","","","","Yes","No","","No","","No","We use the default SMART data model which does not include sick, dead or injured wildlife","7.5.2","Yes","","Fully rolled-out","Yes","Other",79,1,TRUE,"Peru"
"67","12/8/22 23:48","Srepok Wildlife Sanctuary - Cambodia",FALSE,"Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Very frequently","Occasionally","Very frequently","Between four days and a week",20,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Species, Age, Sex, Body condition","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Dead wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total dead animals of species X and 2 total dead animals of species Y”).","Photographs, Species, Age, Sex, Carcass condition, Suspect cause of death","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Injured wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total injured animals of species X and 2 total injured animals of species Y”).","Photographs, Species, Age, Sex, Body condition, Suspect cause of injury","Some of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","Yes","Yes","Yes","No","","Data collection can be inconsistent on some of these aspects (e.g., I selected ""yes"" for if domestic animal sightings are recorded but I believe this is only done sometimes and not at all in some cases). Observations of wild meat (for sale or in the possession of poachers) is also recorded which could be relevant. ","We use the default SMART data model which does not include sick, dead or injured wildlife","7","Yes","","Fully rolled-out","Yes","Other",84,2,TRUE,"Cambodia"
"68","12/8/22 23:48","Phnom Prich Wildlife Sanctuary - Cambodia",FALSE,"Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Very frequently","Occasionally","Very frequently","Between four days and a week",20,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Species, Age, Sex, Body condition","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Dead wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total dead animals of species X and 2 total dead animals of species Y”).","Photographs, Species, Age, Sex, Carcass condition, Suspect cause of death","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Injured wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total injured animals of species X and 2 total injured animals of species Y”).","Photographs, Species, Age, Sex, Body condition, Suspect cause of injury","Some of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","Yes","Yes","Yes","No","","Data collection can be inconsistent on some of these aspects (e.g., I selected ""yes"" for if domestic animal sightings are recorded but I believe this is only done sometimes and not at all in some cases). Observations of wild meat (for sale or in the possession of poachers) is also recorded which could be relevant. ","We use the default SMART data model which does not include sick, dead or injured wildlife","7","Yes","","Fully rolled-out","Yes","Other",84,2,TRUE,"Cambodia"
"69","12/13/22 18:39","Parque Nacional Canon del Sumidero - Mexico",FALSE,"Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Rarely","Very rarely","Rarely","Less than a day",20,"Yes","Each individual healthy animal is recorded as an individual observation","Photographs, Species, Sex","Some of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Each individual dead animal is recorded as an individual observation","Photographs, Species, Suspect cause of death","Some of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Each individual injured animal is recorded as an individual observation","Photographs, Species, Sex, Suspect cause of injury","Some of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Each individual sick animal is recorded as an individual observation","Photographs, Species, Body condition","Some of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Yes","Yes","Yes","No","RASTROS, HUELLAS, EXCRETAS","Dead, sick or injured wildlife are seldom found","4.1.0.201612211110","Yes","","Partially rolled-out","Yes","Other",86,1,TRUE,"Mexico"
"70","12/13/22 19:26","Area de Protección de Flora y Fauna Bavispe - Mexico",FALSE,"Strongly agree","Neutral","Agree","Agree","Strongly agree","Very frequently","Occasionally","Very frequently","Between one to two days",4,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","Some of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","No","","No","","No","Lack of expertise on how to properly record this information","4.1.0","Yes","","Fully rolled-out","No","Other",87,1,TRUE,"Mexico"
"71","12/14/22 21:02","Reserva de la Biosfera Los Petenes - Mexico",FALSE,"Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Sometimes","Never","Very rarely","Between four days and a week",10,"No","","","","","Yes","Dead wildlife are recorded as present/absent (the number of dead individuals is not specified)","Photographs, Species, Anomalies in carcass (if any), Suspect cause of death","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Injured wildlife are recorded as present/absent (the number of injured individuals is not specified)","Photographs, Species, Anomalies/signs if any, Suspect cause of injury","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Sick wildlife are recorded as present/absent (the number of sick individuals is not specified)","Photographs, Species, Sex, Anomalies/signs if any, Suspect cause of disease","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","Yes","Yes","Yes","Yes","Si","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","4.1.0.201612211110","Yes","","Fully rolled-out","Yes","Other",90,1,TRUE,"Mexico"
"72","12/19/22 22:59","Endau-Rompin National Park - Malaysia",FALSE,"Strongly agree","Agree","Somewhat Disagree","Neutral","Agree","Occasionally","Rarely","Sometimes","Between four days and a week",4,"Yes","Each individual healthy animal is recorded as an individual observation","Photographs, Species, Age, Sex, Body condition, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Each individual dead animal is recorded as an individual observation","Photographs, Species, Age, Sex, Carcass condition, Anomalies in carcass (if any), Suspect cause of death, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Each individual injured animal is recorded as an individual observation","Photographs, Species, Age, Sex, Anomalies/signs if any, Body condition, Suspect cause of injury, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","Each individual sick animal is recorded as an individual observation","Photographs, Species, Age, Sex, Anomalies/signs if any, Body condition, Suspect cause of disease, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","Yes","No","","No","","Yes, possible cause of deaths ","Dead, sick or injured wildlife are seldom found","6.3","Yes","","Fully rolled-out","Yes","Other",100,1,TRUE,"Malaysia"
"73","12/20/22 4:33","Huai Kha Khaeng Wildlife Sanctuary - Thailand",FALSE,"Neutral","Disagree","Disagree","Strongly agree","Strongly agree","Occasionally","Rarely","Very frequently","Between two and five days",100,"No","","","","","Yes","Dead wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total dead animals of species X and 2 total dead animals of species Y”).","Photographs, Species, Age, Sex, Carcass condition, Suspect cause of death","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","Yes","Yes","Yes","No","","Not on SMART database.  Because SMART database we have used does not include ""health"" data.  We focus on poaching signs.  Domestic animals are recorded as a threat related to poaching and habitat disturbance.","Dead, sick or injured wildlife are seldom found, It would add too much work or time to the patrol, Wildlife disease is not relevant in the protected area","6.3","No","No","Fully rolled-out","No","Other",102,4,FALSE,"Thailand"
"74","12/20/22 4:33","Thung Yai Naresuan Wildlife Sanctuary - Thailand",FALSE,"Neutral","Disagree","Disagree","Strongly agree","Strongly agree","Occasionally","Rarely","Very frequently","Between two and five days",100,"No","","","","","Yes","Dead wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total dead animals of species X and 2 total dead animals of species Y”).","Photographs, Species, Age, Sex, Carcass condition, Suspect cause of death","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","Yes","Yes","Yes","No","","Not on SMART database.  Because SMART database we have used does not include ""health"" data.  We focus on poaching signs.  Domestic animals are recorded as a threat related to poaching and habitat disturbance.","Dead, sick or injured wildlife are seldom found, It would add too much work or time to the patrol, Wildlife disease is not relevant in the protected area","6.3","No","No","Fully rolled-out","No","Other",102,4,FALSE,"Thailand"
"75","12/20/22 4:33","Kaeng Krachan National Park - Thailand",FALSE,"Neutral","Disagree","Disagree","Strongly agree","Strongly agree","Occasionally","Rarely","Very frequently","Between two and five days",100,"No","","","","","Yes","Dead wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total dead animals of species X and 2 total dead animals of species Y”).","Photographs, Species, Age, Sex, Carcass condition, Suspect cause of death","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","Yes","Yes","Yes","No","","Not on SMART database.  Because SMART database we have used does not include ""health"" data.  We focus on poaching signs.  Domestic animals are recorded as a threat related to poaching and habitat disturbance.","Dead, sick or injured wildlife are seldom found, It would add too much work or time to the patrol, Wildlife disease is not relevant in the protected area","6.3","No","No","Fully rolled-out","No","Other",102,4,FALSE,"Thailand"
"76","12/20/22 4:33","Thap Lan National Park - Thailand",FALSE,"Neutral","Disagree","Disagree","Strongly agree","Strongly agree","Occasionally","Rarely","Very frequently","Between two and five days",100,"No","","","","","Yes","Dead wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total dead animals of species X and 2 total dead animals of species Y”).","Photographs, Species, Age, Sex, Carcass condition, Suspect cause of death","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","Yes","Yes","Yes","No","","Not on SMART database.  Because SMART database we have used does not include ""health"" data.  We focus on poaching signs.  Domestic animals are recorded as a threat related to poaching and habitat disturbance.","Dead, sick or injured wildlife are seldom found, It would add too much work or time to the patrol, Wildlife disease is not relevant in the protected area","6.3","No","No","Fully rolled-out","No","Other",102,4,FALSE,"Thailand"
"77","12/20/22 13:03","Parque Nacional y Área Natural de Manejo Integrado Madidi - Bolivia",FALSE,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Sometimes","Rarely","Sometimes","Between one to two days",20,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Species, Age","Some of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found","4.1","No","May be","Under pilot","Yes","Other",105,4,FALSE,"Bolivia"
"78","12/20/22 13:03","Área Natural de Manejo Integrado Nacional Apolobamba - Bolivia",FALSE,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Sometimes","Rarely","Sometimes","Between one to two days",20,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Species, Age","Some of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found","4.1","No","May be","Under pilot","Yes","Other",105,4,FALSE,"Bolivia"
"79","12/20/22 13:03","Reseva de la Biosfera y Terriorio Comunitario de Origen Pilón Lajas - Bolivia",FALSE,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Sometimes","Rarely","Sometimes","Between one to two days",20,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Species, Age","Some of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found","4.1","No","May be","Under pilot","Yes","Other",105,4,FALSE,"Bolivia"
"80","12/20/22 13:03","Reserva de la Biosfera Estación Biológica del Beni - Bolivia",FALSE,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Sometimes","Rarely","Sometimes","Between one to two days",20,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Species, Age","Some of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found","4.1","No","May be","Under pilot","Yes","Other",105,4,FALSE,"Bolivia"
"81","12/20/22 15:27","Reserva de la Biosfera Montes Azules - Mexico",FALSE,"Agree","Neutral","Neutral","Agree","Agree","Sometimes","Never","Sometimes","Between two and five days",12,"Yes","Healthy wildlife are recorded as present/absent (the number of healthy individuals is not specified)","Other","Some of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","No","","No","","Durante los recorridos no se registran en el SMART","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","4","No","?","Partially rolled-out","Yes","Other",106,2,TRUE,"Mexico"
"82","12/20/22 15:27","Monumento Natural Bonampak - Mexico",FALSE,"Agree","Neutral","Neutral","Agree","Agree","Sometimes","Never","Sometimes","Between two and five days",12,"Yes","Healthy wildlife are recorded as present/absent (the number of healthy individuals is not specified)","Other","Some of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","No","","No","","Durante los recorridos no se registran en el SMART","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","4","No","?","Partially rolled-out","Yes","Other",106,2,TRUE,"Mexico"
"83","12/20/22 16:10","Area protegida Autonoma Descentralizada Cordillera Oriental del Carchi - Ecuador",FALSE,"Strongly agree","Somewhat Disagree","Somewhat Disagree","Somewhat Disagree","Strongly agree","Very rarely","Very rarely","Sometimes","Less than a day",8,"No","","","","","No","","","","","No","","","","","No","","","","","Yes","No","","No","","no","Lack of expertise on how to properly record this information","none","No","if there are plans when they train us technicians","Partially rolled-out","Yes","Other",108,1,TRUE,"Ecuador"
"84","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"85","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"86","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"87","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"88","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"89","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"90","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"91","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"92","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"93","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"94","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"95","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"96","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"97","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"98","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
"99","12/21/22 17:59","protected area - Colombia",FALSE,"Neutral","Agree","Agree","Agree","Strongly agree","Occasionally","Occasionally","Occasionally","Between four days and a week",5,"Yes","Healthy wildlife are counted and reported as part of the full count of individuals belonging to an observed species (e.g. “3 total healthy animals of species X and 2 total healthy animals of species Y”).","Photographs, Species, Sex, Other","All of these items are entered and stored in the corresponding SMART Conservation Area","","No","","","","","No","","","","","No","","","","","Yes","Yes","Yes","No","","No","Dead, sick or injured wildlife are seldom found, Lack of expertise on how to properly record this information","6.3","No","Yes","Fully rolled-out","Yes","Other",116,59,FALSE,"Colombia"
